dmu,value
Bosnia and Herzegovina_1988,0.0593
Belarus_1988,5.15
Belize_1988,NA
Bermuda_1988,NA
Brazil_1988,NA
Barbados_1988,6.75
Brunei_1988,NA
Canada_1988,1.8
Switzerland_1988,1.23
Czechoslovakia_1988,1.06
Chile_1988,3.2
Colombia_1988,63.599999999999994
Costa Rica_1988,4.63
Cuba_1988,NA
Cayman Islands_1988,NA
Cyprus_1988,NA
Czechia_1988,0.812
Germany_1988,NA
East Germany_1988,NA
West Germany_1988,1.05
Dominica_1988,NA
Denmark_1988,1.16
Dominican Republic_1988,NA
Ecuador_1988,12.9
Egypt_1988,NA
Spain_1988,0.873
Estonia_1988,5.68
Finland_1988,2.58
France_1988,0.966
United Kingdom_1988,1.01
Georgia_1988,2.87
Guadeloupe_1988,NA
Greece_1988,1.07
Grenada_1988,NA
Guatemala_1988,NA
French Guiana_1988,NA
Guyana_1988,NA
Hong Kong_1988,1.09
Croatia_1988,1.91
Hungary_1988,2.66
Ireland_1988,0.845
Iceland_1988,1.82
Israel_1988,1.4
Italy_1988,1.77
Jamaica_1988,NA
Jordan_1988,NA
Japan_1988,0.764
Kazakhstan_1988,7.57
Kyrgyzstan_1988,5.88
Saint Kitts and Nevis_1988,8.548
South Korea_1988,1.03
Kuwait_1988,0.675
Saint Lucia_1988,11
Sri Lanka_1988,NA
Lithuania_1988,4.49
Luxembourg_1988,1.33
Latvia_1988,5.86
Moldova_1988,7.62
Mexico_1988,22.6
North Macedonia_1988,NA
Malta_1988,1.18
Montenegro_1988,NA
Mongolia_1988,NA
Martinique_1988,NA
Mauritius_1988,2.57
Malaysia_1988,NA
Nicaragua_1988,NA
Netherlands_1988,0.89
Norway_1988,1.12
New Zealand_1988,1.75
Oman_1988,NA
Panama_1988,NA
Peru_1988,NA
Philippines_1988,NA
Poland_1988,1.72
Puerto Rico_1988,16.5
Portugal_1988,1.35
Qatar_1988,NA
Reunion_1988,NA
Romania_1988,NA
Russia_1988,9.38
Serbia and Montenegro_1988,NA
Singapore_1988,1.73
El Salvador_1988,43.65
Serbia_1988,NA
Sao Tome and Principe_1988,NA
Suriname_1988,6.164
Slovakia_1988,NA
Slovenia_1988,1.52
Sweden_1988,1.35
Seychelles_1988,NA
Thailand_1988,NA
Tajikistan_1988,2.63
Turkmenistan_1988,7.09
Trinidad and Tobago_1988,8.24
Tunisia_1988,NA
Turkey_1988,NA
Ukraine_1988,5.23
Uruguay_1988,3.46
United States_1988,8.6
USSR_1988,7.42
Uzbekistan_1988,4.97
Saint Vincent and the Grenadines_1988,NA
Venezuela_1988,9.35
United States Virgin Islands_1988,NA
Yugoslavia_1988,1.63
South Africa_1988,NA
Albania_1989,2.4
Argentina_1989,6.1
Armenia_1989,3.13
Antigua and Barbuda_1989,NA
Australia_1989,1.79
Austria_1989,1.14
Azerbaijan_1989,2.54
Belgium_1989,1.33
Bulgaria_1989,2.48
Bahrain_1989,NA
Bahamas_1989,10.353333333333333
Bosnia and Herzegovina_1989,0.0417
Belarus_1989,6.62
Belize_1989,NA
Bermuda_1989,NA
Brazil_1989,NA
Barbados_1989,6.89
Brunei_1989,NA
Canada_1989,2.05
Switzerland_1989,1.21
Czechoslovakia_1989,1.17
Chile_1989,2.99
Colombia_1989,69.75
Costa Rica_1989,4.74
Cuba_1989,NA
Cayman Islands_1989,NA
Cyprus_1989,NA
Czechia_1989,0.984
Germany_1989,NA
East Germany_1989,0.71
West Germany_1989,0.963
Dominica_1989,NA
Denmark_1989,1.2
Dominican Republic_1989,NA
Ecuador_1989,13.133333333333333
Egypt_1989,NA
Spain_1989,0.84
Estonia_1989,7.68
Finland_1989,3.03
France_1989,1.1
United Kingdom_1989,1.12
Georgia_1989,4.23
Guadeloupe_1989,NA
Greece_1989,0.76
Grenada_1989,NA
Guatemala_1989,NA
French Guiana_1989,NA
Guyana_1989,NA
Hong Kong_1989,1.19
Croatia_1989,2.12
Hungary_1989,2.65
Ireland_1989,0.667
Iceland_1989,1.1440000000000001
Israel_1989,2.64
Italy_1989,2.16
Jamaica_1989,NA
Jordan_1989,NA
Japan_1989,0.641
Kazakhstan_1989,10.8
Kyrgyzstan_1989,8.72
Saint Kitts and Nevis_1989,10.074
South Korea_1989,1.4
Kuwait_1989,0.9159999999999999
Saint Lucia_1989,NA
Sri Lanka_1989,NA
Lithuania_1989,5.64
Luxembourg_1989,2.81
Latvia_1989,8.51
Moldova_1989,8.53
Mexico_1989,22
North Macedonia_1989,NA
Malta_1989,1.02
Montenegro_1989,NA
Mongolia_1989,NA
Martinique_1989,NA
Mauritius_1989,2.83
Malaysia_1989,NA
Nicaragua_1989,NA
Netherlands_1989,0.921
Norway_1989,1.29
New Zealand_1989,2.15
Oman_1989,NA
Panama_1989,NA
Peru_1989,NA
Philippines_1989,NA
Poland_1989,1.99
Puerto Rico_1989,13
Portugal_1989,1.51
Qatar_1989,NA
Reunion_1989,NA
Romania_1989,3.8
Russia_1989,12.1
Serbia and Montenegro_1989,NA
Singapore_1989,2.48
El Salvador_1989,43.5875
Serbia_1989,NA
Sao Tome and Principe_1989,NA
Suriname_1989,5.492
Slovakia_1989,NA
Slovenia_1989,2.21
Sweden_1989,1.49
Seychelles_1989,NA
Thailand_1989,NA
Tajikistan_1989,3.17
Turkmenistan_1989,7.71
Trinidad and Tobago_1989,8.63
Tunisia_1989,NA
Turkey_1989,NA
Ukraine_1989,7.01
Uruguay_1989,4.59
United States_1989,8.93
USSR_1989,9.67
Uzbekistan_1989,7.23
Saint Vincent and the Grenadines_1989,NA
Venezuela_1989,12.4
United States Virgin Islands_1989,NA
Yugoslavia_1989,1.66
South Africa_1989,NA
Albania_1990,3.0733333333333333
Argentina_1990,5.15
Armenia_1990,6.24
Antigua and Barbuda_1990,NA
Australia_1990,2.14
Austria_1990,1.62
Azerbaijan_1990,6.49
Belgium_1990,1.34
Bulgaria_1990,3.19
Bahrain_1990,NA
Bahamas_1990,10.74
Bosnia and Herzegovina_1990,0.0186
Belarus_1990,6.85
Belize_1990,3.33
Bermuda_1990,NA
Brazil_1990,NA
Barbados_1990,11.4
Brunei_1990,NA
Canada_1990,2.01
Switzerland_1990,1.47
Czechoslovakia_1990,1.86
Chile_1990,3.2
Colombia_1990,75.9
Costa Rica_1990,4.83
Cuba_1990,NA
Cayman Islands_1990,NA
Cyprus_1990,NA
Czechia_1990,1.81
Germany_1990,0.976
East Germany_1990,1.01
West Germany_1990,0.969
Dominica_1990,NA
Denmark_1990,1
Dominican Republic_1990,NA
Ecuador_1990,13.366666666666667
Egypt_1990,NA
Spain_1990,0.929
Estonia_1990,10.9
Finland_1990,3.01
France_1990,1.04
United Kingdom_1990,0.724
Georgia_1990,2.74
Guadeloupe_1990,NA
Greece_1990,1.01
Grenada_1990,0.839
Guatemala_1990,NA
French Guiana_1990,NA
Guyana_1990,NA
Hong Kong_1990,1.91
Croatia_1990,2.5
Hungary_1990,2.9
Ireland_1990,0.667
Iceland_1990,0.468
Israel_1990,1.9
Italy_1990,2.55
Jamaica_1990,NA
Jordan_1990,NA
Japan_1990,0.604
Kazakhstan_1990,12.5
Kyrgyzstan_1990,16.8
Saint Kitts and Nevis_1990,11.6
South Korea_1990,1.51
Kuwait_1990,1.157
Saint Lucia_1990,NA
Sri Lanka_1990,NA
Lithuania_1990,7.43
Luxembourg_1990,2.64
Latvia_1990,8.8
Moldova_1990,9.31
Mexico_1990,20.4
North Macedonia_1990,NA
Malta_1990,0.959
Montenegro_1990,NA
Mongolia_1990,NA
Martinique_1990,NA
Mauritius_1990,2.55
Malaysia_1990,NA
Nicaragua_1990,NA
Netherlands_1990,0.887
Norway_1990,1.16
New Zealand_1990,2.27
Oman_1990,NA
Panama_1990,NA
Peru_1990,NA
Philippines_1990,NA
Poland_1990,2.84
Puerto Rico_1990,16.2
Portugal_1990,1.63
Qatar_1990,NA
Reunion_1990,NA
Romania_1990,5.14
Russia_1990,13.8
Serbia and Montenegro_1990,NA
Singapore_1990,1.4
El Salvador_1990,43.525
Serbia_1990,NA
Sao Tome and Principe_1990,NA
Suriname_1990,4.82
Slovakia_1990,NA
Slovenia_1990,1.98
Sweden_1990,1.23
Seychelles_1990,NA
Thailand_1990,NA
Tajikistan_1990,3.15
Turkmenistan_1990,8.38
Trinidad and Tobago_1990,6.86
Tunisia_1990,NA
Turkey_1990,NA
Ukraine_1990,7.72
Uruguay_1990,4.29
United States_1990,9.74
USSR_1990,11.1
Uzbekistan_1990,7.93
Saint Vincent and the Grenadines_1990,NA
Venezuela_1990,13.5
United States Virgin Islands_1990,NA
Yugoslavia_1990,1.87
South Africa_1990,NA
Albania_1991,3.7466666666666666
Argentina_1991,4.4
Armenia_1991,7.18
Antigua and Barbuda_1991,NA
Australia_1991,1.92
Austria_1991,1.24
Azerbaijan_1991,5.31
Belgium_1991,1.31
Bulgaria_1991,3.76
Bahrain_1991,NA
Bahamas_1991,11.126666666666667
Bosnia and Herzegovina_1991,0.0853
Belarus_1991,6.36
Belize_1991,3.22
Bermuda_1991,NA
Brazil_1991,NA
Barbados_1991,8.35
Brunei_1991,NA
Canada_1991,2.2
Switzerland_1991,1.32
Czechoslovakia_1991,2.05
Chile_1991,3.5
Colombia_1991,82.05000000000001
Costa Rica_1991,4.45
Cuba_1991,NA
Cayman Islands_1991,NA
Cyprus_1991,NA
Czechia_1991,1.73
Germany_1991,1.11
East Germany_1991,NA
West Germany_1991,NA
Dominica_1991,NA
Denmark_1991,1.36
Dominican Republic_1991,NA
Ecuador_1991,13.6
Egypt_1991,NA
Spain_1991,0.855
Estonia_1991,10.5
Finland_1991,2.83
France_1991,1.05
United Kingdom_1991,0.732
Georgia_1991,1.34
Guadeloupe_1991,NA
Greece_1991,1.37
Grenada_1991,NA
Guatemala_1991,NA
French Guiana_1991,NA
Guyana_1991,NA
Hong Kong_1991,1.71
Croatia_1991,3.62
Hungary_1991,3.63
Ireland_1991,0.624
Iceland_1991,2.05
Israel_1991,1.28
Italy_1991,2.73
Jamaica_1991,NA
Jordan_1991,NA
Japan_1991,0.547
Kazakhstan_1991,12.7
Kyrgyzstan_1991,11.2
Saint Kitts and Nevis_1991,9.77
South Korea_1991,1.45
Kuwait_1991,1.398
Saint Lucia_1991,NA
Sri Lanka_1991,NA
Lithuania_1991,8.9
Luxembourg_1991,1.95
Latvia_1991,11
Moldova_1991,8.95
Mexico_1991,20.2
North Macedonia_1991,1.43
Malta_1991,0.316
Montenegro_1991,NA
Mongolia_1991,NA
Martinique_1991,NA
Mauritius_1991,3.21
Malaysia_1991,NA
Nicaragua_1991,NA
Netherlands_1991,1.1
Norway_1991,1.45
New Zealand_1991,1.91
Oman_1991,NA
Panama_1991,NA
Peru_1991,NA
Philippines_1991,NA
Poland_1991,2.78
Puerto Rico_1991,22.1
Portugal_1991,1.57
Qatar_1991,NA
Reunion_1991,NA
Romania_1991,4.37
Russia_1991,14.8
Serbia and Montenegro_1991,NA
Singapore_1991,1.23
El Salvador_1991,43.4625
Serbia_1991,NA
Sao Tome and Principe_1991,NA
Suriname_1991,NA
Slovakia_1991,NA
Slovenia_1991,2.32
Sweden_1991,1.4
Seychelles_1991,NA
Thailand_1991,NA
Tajikistan_1991,3.33
Turkmenistan_1991,6.43
Trinidad and Tobago_1991,8.11
Tunisia_1991,NA
Turkey_1991,NA
Ukraine_1991,8.34
Uruguay_1991,NA
United States_1991,10.4
USSR_1991,NA
Uzbekistan_1991,7.31
Saint Vincent and the Grenadines_1991,NA
Venezuela_1991,13.5
United States Virgin Islands_1991,NA
Yugoslavia_1991,NA
South Africa_1991,NA
Albania_1992,4.42
Argentina_1992,4.7
Armenia_1992,26
Antigua and Barbuda_1992,NA
Australia_1992,1.68
Austria_1992,1.41
Azerbaijan_1992,50.6
Belgium_1992,1.62
Bulgaria_1992,4.43
Bahrain_1992,NA
Bahamas_1992,11.513333333333334
Bosnia and Herzegovina_1992,NA
Belarus_1992,8.56
Belize_1992,NA
Bermuda_1992,NA
Brazil_1992,NA
Barbados_1992,7.77
Brunei_1992,NA
Canada_1992,2.02
Switzerland_1992,1.43
Czechoslovakia_1992,NA
Chile_1992,3.06
Colombia_1992,88.2
Costa Rica_1992,5.47
Cuba_1992,5.74
Cayman Islands_1992,NA
Cyprus_1992,NA
Czechia_1992,1.86
Germany_1992,1.12
East Germany_1992,NA
West Germany_1992,NA
Dominica_1992,NA
Denmark_1992,1.26
Dominican Republic_1992,NA
Ecuador_1992,NA
Egypt_1992,NA
Spain_1992,0.833
Estonia_1992,19.7
Finland_1992,3.23
France_1992,0.981
United Kingdom_1992,0.875
Georgia_1992,0.193
Guadeloupe_1992,NA
Greece_1992,1.12
Grenada_1992,NA
Guatemala_1992,NA
French Guiana_1992,NA
Guyana_1992,NA
Hong Kong_1992,1.18
Croatia_1992,4.65
Hungary_1992,3.6
Ireland_1992,0.796
Iceland_1992,1.3
Israel_1992,1.24
Italy_1992,2.11
Jamaica_1992,NA
Jordan_1992,NA
Japan_1992,0.615
Kazakhstan_1992,15.2
Kyrgyzstan_1992,14.5
Saint Kitts and Nevis_1992,4.64
South Korea_1992,1.25
Kuwait_1992,1.639
Saint Lucia_1992,NA
Sri Lanka_1992,NA
Lithuania_1992,10.3
Luxembourg_1992,1.92
Latvia_1992,15.5
Moldova_1992,14.2
Mexico_1992,22
North Macedonia_1992,1.9
Malta_1992,1.68
Montenegro_1992,NA
Mongolia_1992,NA
Martinique_1992,NA
Mauritius_1992,3.22
Malaysia_1992,NA
Nicaragua_1992,NA
Netherlands_1992,1.24
Norway_1992,1.1
New Zealand_1992,2.31
Oman_1992,NA
Panama_1992,NA
Peru_1992,NA
Philippines_1992,NA
Poland_1992,2.84
Puerto Rico_1992,23.5
Portugal_1992,1.52
Qatar_1992,NA
Reunion_1992,NA
Romania_1992,4.73
Russia_1992,21.9
Serbia and Montenegro_1992,NA
Singapore_1992,1.24
El Salvador_1992,43.4
Serbia_1992,NA
Sao Tome and Principe_1992,NA
Suriname_1992,NA
Slovakia_1992,2.24
Slovenia_1992,2.12
Sweden_1992,1.34
Seychelles_1992,NA
Thailand_1992,NA
Tajikistan_1992,13.4
Turkmenistan_1992,6.44
Trinidad and Tobago_1992,10.8
Tunisia_1992,NA
Turkey_1992,NA
Ukraine_1992,10.9
Uruguay_1992,NA
United States_1992,9.96
USSR_1992,NA
Uzbekistan_1992,6.76
Saint Vincent and the Grenadines_1992,NA
Venezuela_1992,13.5
United States Virgin Islands_1992,NA
Yugoslavia_1992,NA
South Africa_1992,NA
Albania_1993,6.39
Argentina_1993,4.23
Armenia_1993,7.94
Antigua and Barbuda_1993,NA
Australia_1993,1.83
Austria_1993,1.32
Azerbaijan_1993,40.7
Belgium_1993,1.85
Bulgaria_1993,4.74
Bahrain_1993,NA
Bahamas_1993,11.9
Bosnia and Herzegovina_1993,NA
Belarus_1993,10.2
Belize_1993,NA
Bermuda_1993,NA
Brazil_1993,NA
Barbados_1993,7.79
Brunei_1993,NA
Canada_1993,1.75
Switzerland_1993,1.63
Czechoslovakia_1993,NA
Chile_1993,2.67
Colombia_1993,84.6
Costa Rica_1993,5.69
Cuba_1993,6.76
Cayman Islands_1993,NA
Cyprus_1993,NA
Czechia_1993,2.12
Germany_1993,1.15
East Germany_1993,NA
West Germany_1993,NA
Dominica_1993,NA
Denmark_1993,1.27
Dominican Republic_1993,NA
Ecuador_1993,NA
Egypt_1993,NA
Spain_1993,0.9
Estonia_1993,25.5
Finland_1993,3.11
France_1993,1.05
United Kingdom_1993,1.25
Georgia_1993,0.1925
Guadeloupe_1993,NA
Greece_1993,1.19
Grenada_1993,NA
Guatemala_1993,NA
French Guiana_1993,NA
Guyana_1993,NA
Hong Kong_1993,1.16
Croatia_1993,4.58
Hungary_1993,3.73
Ireland_1993,0.646
Iceland_1993,0.355
Israel_1993,2.42
Italy_1993,1.61
Jamaica_1993,NA
Jordan_1993,NA
Japan_1993,0.643
Kazakhstan_1993,18.3
Kyrgyzstan_1993,16.1
Saint Kitts and Nevis_1993,NA
South Korea_1993,1.62
Kuwait_1993,1.88
Saint Lucia_1993,NA
Sri Lanka_1993,NA
Lithuania_1993,12.1
Luxembourg_1993,0.235
Latvia_1993,23.4
Moldova_1993,12.8
Mexico_1993,20.8
North Macedonia_1993,2.09
Malta_1993,1.57
Montenegro_1993,NA
Mongolia_1993,NA
Martinique_1993,NA
Mauritius_1993,2.51
Malaysia_1993,NA
Nicaragua_1993,NA
Netherlands_1993,1.22
Norway_1993,0.974
New Zealand_1993,1.43
Oman_1993,NA
Panama_1993,NA
Peru_1993,NA
Philippines_1993,NA
Poland_1993,2.59
Puerto Rico_1993,NA
Portugal_1993,1.48
Qatar_1993,NA
Reunion_1993,NA
Romania_1993,4.08
Russia_1993,28.8
Serbia and Montenegro_1993,NA
Singapore_1993,1.16
El Salvador_1993,53.6
Serbia_1993,NA
Sao Tome and Principe_1993,NA
Suriname_1993,NA
Slovakia_1993,2.32
Slovenia_1993,1.33
Sweden_1993,1.23
Seychelles_1993,NA
Thailand_1993,NA
Tajikistan_1993,70.7
Turkmenistan_1993,7
Trinidad and Tobago_1993,9.93
Tunisia_1993,NA
Turkey_1993,NA
Ukraine_1993,11.3
Uruguay_1993,NA
United States_1993,10.2
USSR_1993,NA
Uzbekistan_1993,5.65
Saint Vincent and the Grenadines_1993,NA
Venezuela_1993,15.1
United States Virgin Islands_1993,NA
Yugoslavia_1993,NA
South Africa_1993,NA
Albania_1994,3.64
Argentina_1994,4.49
Armenia_1994,4.9
Antigua and Barbuda_1994,NA
Australia_1994,1.77
Austria_1994,1.11
Azerbaijan_1994,60.6
Belgium_1994,1.69
Bulgaria_1994,4.81
Bahrain_1994,NA
Bahamas_1994,19.7
Bosnia and Herzegovina_1994,NA
Belarus_1994,10.4
Belize_1994,NA
Bermuda_1994,NA
Brazil_1994,NA
Barbados_1994,7.24
Brunei_1994,NA
Canada_1994,1.69
Switzerland_1994,1.32
Czechoslovakia_1994,NA
Chile_1994,3
Colombia_1994,77.6
Costa Rica_1994,5.88
Cuba_1994,7.49
Cayman Islands_1994,5.64
Cyprus_1994,NA
Czechia_1994,2.15
Germany_1994,1.15
East Germany_1994,NA
West Germany_1994,NA
Dominica_1994,NA
Denmark_1994,1.31
Dominican Republic_1994,NA
Ecuador_1994,NA
Egypt_1994,NA
Spain_1994,0.837
Estonia_1994,28.3
Finland_1994,3.02
France_1994,1.1
United Kingdom_1994,1.03
Georgia_1994,0.192
Guadeloupe_1994,NA
Greece_1994,1.05
Grenada_1994,NA
Guatemala_1994,NA
French Guiana_1994,NA
Guyana_1994,NA
Hong Kong_1994,1.01
Croatia_1994,3.24
Hungary_1994,3.11
Ireland_1994,0.694
Iceland_1994,0.38666666666666666
Israel_1994,2.32
Italy_1994,1.47
Jamaica_1994,NA
Jordan_1994,NA
Japan_1994,0.615
Kazakhstan_1994,18.4
Kyrgyzstan_1994,17.8
Saint Kitts and Nevis_1994,NA
South Korea_1994,1.57
Kuwait_1994,1.84
Saint Lucia_1994,NA
Sri Lanka_1994,NA
Lithuania_1994,13.2
Luxembourg_1994,1
Latvia_1994,22
Moldova_1994,14.5
Mexico_1994,19.8
North Macedonia_1994,1.77
Malta_1994,0.669
Montenegro_1994,NA
Mongolia_1994,NA
Martinique_1994,NA
Mauritius_1994,2.03
Malaysia_1994,NA
Nicaragua_1994,NA
Netherlands_1994,1.03
Norway_1994,0.754
New Zealand_1994,1.97
Oman_1994,NA
Panama_1994,NA
Peru_1994,NA
Philippines_1994,NA
Poland_1994,2.84
Puerto Rico_1994,NA
Portugal_1994,1.45
Qatar_1994,NA
Reunion_1994,NA
Romania_1994,4.2
Russia_1994,30.2
Serbia and Montenegro_1994,NA
Singapore_1994,0.884
El Salvador_1994,NA
Serbia_1994,NA
Sao Tome and Principe_1994,NA
Suriname_1994,NA
Slovakia_1994,2.13
Slovenia_1994,2.03
Sweden_1994,1.19
Seychelles_1994,NA
Thailand_1994,7.36
Tajikistan_1994,14.1
Turkmenistan_1994,5.42
Trinidad and Tobago_1994,12.1
Tunisia_1994,NA
Turkey_1994,NA
Ukraine_1994,13
Uruguay_1994,NA
United States_1994,9.71
USSR_1994,NA
Uzbekistan_1994,5.91
Saint Vincent and the Grenadines_1994,NA
Venezuela_1994,15.9
United States Virgin Islands_1994,NA
Yugoslavia_1994,NA
South Africa_1994,NA
Albania_1995,8.23
Argentina_1995,4.22
Armenia_1995,4.4
Antigua and Barbuda_1995,NA
Australia_1995,1.61
Austria_1995,1.03
Azerbaijan_1995,9.16
Belgium_1995,1.55
Bulgaria_1995,4.46
Bahrain_1995,NA
Bahamas_1995,14.3
Bosnia and Herzegovina_1995,NA
Belarus_1995,11.2
Belize_1995,NA
Bermuda_1995,NA
Brazil_1995,NA
Barbados_1995,6.29
Brunei_1995,NA
Canada_1995,1.6
Switzerland_1995,0.939
Czechoslovakia_1995,NA
Chile_1995,NA
Colombia_1995,NA
Costa Rica_1995,5.25
Cuba_1995,7.14
Cayman Islands_1995,NA
Cyprus_1995,NA
Czechia_1995,1.72
Germany_1995,1.14
East Germany_1995,NA
West Germany_1995,NA
Dominica_1995,NA
Denmark_1995,1.05
Dominican Republic_1995,NA
Ecuador_1995,NA
Egypt_1995,NA
Spain_1995,0.821
Estonia_1995,22.3
Finland_1995,2.85
France_1995,1.02
United Kingdom_1995,1.01
Georgia_1995,0.0213
Guadeloupe_1995,NA
Greece_1995,1.17
Grenada_1995,NA
Guatemala_1995,NA
French Guiana_1995,NA
Guyana_1995,NA
Hong Kong_1995,1.15
Croatia_1995,3.15
Hungary_1995,3.14
Ireland_1995,0.767
Iceland_1995,0.41833333333333333
Israel_1995,1.46
Italy_1995,1.42
Jamaica_1995,NA
Jordan_1995,NA
Japan_1995,0.519
Kazakhstan_1995,20.5
Kyrgyzstan_1995,15.5
Saint Kitts and Nevis_1995,NA
South Korea_1995,1.71
Kuwait_1995,0.894
Saint Lucia_1995,NA
Sri Lanka_1995,NA
Lithuania_1995,11.4
Luxembourg_1995,0.659
Latvia_1995,17.1
Moldova_1995,16.8
Mexico_1995,19
North Macedonia_1995,1.56
Malta_1995,0.801
Montenegro_1995,NA
Mongolia_1995,NA
Martinique_1995,NA
Mauritius_1995,1.31
Malaysia_1995,NA
Nicaragua_1995,NA
Netherlands_1995,1.19
Norway_1995,0.999
New Zealand_1995,1.25
Oman_1995,NA
Panama_1995,NA
Peru_1995,NA
Philippines_1995,NA
Poland_1995,2.67
Puerto Rico_1995,NA
Portugal_1995,1.67
Qatar_1995,NA
Reunion_1995,NA
Romania_1995,3.93
Russia_1995,28.6
Serbia and Montenegro_1995,NA
Singapore_1995,0.871
El Salvador_1995,NA
Serbia_1995,NA
Sao Tome and Principe_1995,NA
Suriname_1995,NA
Slovakia_1995,2.02
Slovenia_1995,2.29
Sweden_1995,0.997
Seychelles_1995,NA
Thailand_1995,7.07375
Tajikistan_1995,8.46
Turkmenistan_1995,4.73
Trinidad and Tobago_1995,NA
Tunisia_1995,NA
Turkey_1995,NA
Ukraine_1995,14.1
Uruguay_1995,NA
United States_1995,8.9
USSR_1995,NA
Uzbekistan_1995,6.24
Saint Vincent and the Grenadines_1995,NA
Venezuela_1995,NA
United States Virgin Islands_1995,NA
Yugoslavia_1995,NA
South Africa_1995,NA
Albania_1996,8.23
Argentina_1996,4.65
Armenia_1996,3.01
Antigua and Barbuda_1996,NA
Australia_1996,1.74
Austria_1996,1.14
Azerbaijan_1996,7.75
Belgium_1996,1.9
Bulgaria_1996,4.73
Bahrain_1996,NA
Bahamas_1996,NA
Bosnia and Herzegovina_1996,NA
Belarus_1996,11.2
Belize_1996,NA
Bermuda_1996,NA
Brazil_1996,NA
Barbados_1996,NA
Brunei_1996,NA
Canada_1996,1.7
Switzerland_1996,1.07
Czechoslovakia_1996,NA
Chile_1996,NA
Colombia_1996,NA
Costa Rica_1996,NA
Cuba_1996,6.09
Cayman Islands_1996,NA
Cyprus_1996,NA
Czechia_1996,1.51
Germany_1996,1.08
East Germany_1996,NA
West Germany_1996,NA
Dominica_1996,NA
Denmark_1996,1.02
Dominican Republic_1996,NA
Ecuador_1996,NA
Egypt_1996,NA
Spain_1996,0.809
Estonia_1996,19.7
Finland_1996,3.26
France_1996,0.999
United Kingdom_1996,0.894
Georgia_1996,0.397
Guadeloupe_1996,NA
Greece_1996,1.41
Grenada_1996,NA
Guatemala_1996,NA
French Guiana_1996,NA
Guyana_1996,NA
Hong Kong_1996,0.98
Croatia_1996,2.72
Hungary_1996,2.62
Ireland_1996,0.931
Iceland_1996,0.45
Israel_1996,1.04
Italy_1996,1.37
Jamaica_1996,NA
Jordan_1996,NA
Japan_1996,0.515
Kazakhstan_1996,19.6
Kyrgyzstan_1996,13.6
Saint Kitts and Nevis_1996,NA
South Korea_1996,1.82
Kuwait_1996,1.61
Saint Lucia_1996,NA
Sri Lanka_1996,NA
Lithuania_1996,9.2
Luxembourg_1996,0.73
Latvia_1996,14.8
Moldova_1996,13.2
Mexico_1996,NA
North Macedonia_1996,2.32
Malta_1996,1.21
Montenegro_1996,NA
Mongolia_1996,NA
Martinique_1996,NA
Mauritius_1996,2.68
Malaysia_1996,NA
Nicaragua_1996,NA
Netherlands_1996,1.28
Norway_1996,0.962
New Zealand_1996,1.85
Oman_1996,NA
Panama_1996,NA
Peru_1996,NA
Philippines_1996,NA
Poland_1996,2.49
Puerto Rico_1996,NA
Portugal_1996,1.21
Qatar_1996,NA
Reunion_1996,NA
Romania_1996,3.56
Russia_1996,24.7
Serbia and Montenegro_1996,NA
Singapore_1996,0.545
El Salvador_1996,NA
Serbia_1996,NA
Sao Tome and Principe_1996,NA
Suriname_1996,NA
Slovakia_1996,1.9
Slovenia_1996,2.06
Sweden_1996,1.17
Seychelles_1996,NA
Thailand_1996,6.7875000000000005
Tajikistan_1996,14.5
Turkmenistan_1996,7.02
Trinidad and Tobago_1996,NA
Tunisia_1996,NA
Turkey_1996,NA
Ukraine_1996,14
Uruguay_1996,NA
United States_1996,8.07
USSR_1996,NA
Uzbekistan_1996,5.99
Saint Vincent and the Grenadines_1996,NA
Venezuela_1996,NA
United States Virgin Islands_1996,NA
Yugoslavia_1996,NA
South Africa_1996,NA
Albania_1997,39.6
Argentina_1997,NA
Armenia_1997,2.54
Antigua and Barbuda_1997,NA
Australia_1997,1.68
Austria_1997,0.89
Azerbaijan_1997,6.29
Belgium_1997,1.75
Bulgaria_1997,4.16
Bahrain_1997,NA
Bahamas_1997,NA
Bosnia and Herzegovina_1997,NA
Belarus_1997,11.2
Belize_1997,NA
Bermuda_1997,NA
Brazil_1997,NA
Barbados_1997,NA
Brunei_1997,NA
Canada_1997,1.43
Switzerland_1997,1.34
Czechoslovakia_1997,NA
Chile_1997,NA
Colombia_1997,NA
Costa Rica_1997,NA
Cuba_1997,NA
Cayman Islands_1997,NA
Cyprus_1997,NA
Czechia_1997,1.45
Germany_1997,0.886
East Germany_1997,NA
West Germany_1997,NA
Dominica_1997,NA
Denmark_1997,1.08
Dominican Republic_1997,NA
Ecuador_1997,NA
Egypt_1997,NA
Spain_1997,0.79
Estonia_1997,15.2
Finland_1997,2.49
France_1997,0.897
United Kingdom_1997,0.688
Georgia_1997,1.66
Guadeloupe_1997,NA
Greece_1997,1.41
Grenada_1997,NA
Guatemala_1997,NA
French Guiana_1997,NA
Guyana_1997,NA
Hong Kong_1997,1.13
Croatia_1997,2.53
Hungary_1997,2.66
Ireland_1997,0.842
Iceland_1997,1.11
Israel_1997,0.541
Italy_1997,1.16
Jamaica_1997,NA
Jordan_1997,NA
Japan_1997,0.544
Kazakhstan_1997,18.7
Kyrgyzstan_1997,10.8
Saint Kitts and Nevis_1997,NA
South Korea_1997,2
Kuwait_1997,1.35
Saint Lucia_1997,NA
